gene,symbol,score
ENSG00000012124,CD22,627073270.1904887
ENSG00000126266,FFAR1,18563.27871885623
ENSG00000075702,WDR62,6412.128054152716
ENSG00000171804,WDR87,281938.2060803052
ENSG00000167641,PPP1R14A,32607.582008947094
ENSG00000130755,GMFG,2110.5086164840727
ENSG00000128016,ZFP36,50652.4609199996
ENSG00000090013,BLVRB,4133.402139855965
ENSG00000028277,POU2F2,3075.5541646626525
ENSG00000204936,CD177,
ENSG00000104783,KCNN4,
ENSG00000130203,APOE,9753.932520371418
ENSG00000130208,APOC1,1573.4713249393992
ENSG00000104879,CKM,
ENSG00000125740,FOSB,3237.3758844958684
ENSG00000188425,NANOS2,
ENSG00000130751,NPAS1,12476.18084065524
ENSG00000197405,C5AR1,
ENSG00000105486,LIG1,4329.746770734988
ENSG00000142227,EMP3,13198.015949981896
ENSG00000167747,C19orf48P,4303.493335813396
ENSG00000129450,SIGLEC9,
ENSG00000171051,FPR1,
ENSG00000179820,MYADM,5506.59718084301
ENSG00000142408,CACNG8,3039.081930557791
ENSG00000167614,TTYH1,4065.960581879599
ENSG00000160472,TMEM190,
ENSG00000108106,UBE2S,4681.638585462384
ENSG00000198300,PEG3,2295.0458520108195
ENSG00000129824,RPS4Y1,
ENSG00000099715,PCDH11Y,1146.9595892743919
ENSG00000233864,,
ENSG00000114374,USP9Y,
ENSG00000067048,DDX3Y,34918.42205675136
ENSG00000176728,TTTY14,
ENSG00000012817,KDM5D,
ENSG00000198692,EIF1AY,23070.202555051466
ENSG00000093009,CDC45,574.5341370381045
ENSG00000099901,RANBP1,5564.067068905734
ENSG00000274422,,5099.63762243638
ENSG00000128322,IGLL1,13315.449157961539
ENSG00000167037,SGSM1,1309.5883458836718
ENSG00000100095,SEZ6L,4697.174271209719
ENSG00000225783,MIAT,2884.0167272701487
ENSG00000279848,,
ENSG00000223726,,983.7115186255899
ENSG00000100276,RASL10A,4525.606059345186
ENSG00000100234,TIMP3,8445.116858951964
ENSG00000100297,MCM5,6102.53826208829
ENSG00000128340,RAC2,
ENSG00000100055,CYTH4,
ENSG00000100097,LGALS1,2994.319436512625
ENSG00000100106,TRIOBP,4912.410316824056
ENSG00000189060,H1-0,5013.162350104342
ENSG00000185022,MAFF,3988.0716479787006
ENSG00000100311,PDGFB,9784.303110355067
ENSG00000284633,,
ENSG00000100346,CACNA1I,4414.628600341515
ENSG00000100401,RANGAP1,1818.0433739533364
ENSG00000100162,CENPM,3393.0197567608484
ENSG00000186732,MPPED1,4240.426888625297
ENSG00000075218,GTSE1,5148.800856567532
ENSG00000100427,MLC1,15342.091305470693
ENSG00000155307,SAMSN1,47170.802862625285
ENSG00000154640,BTG3,4706.255578641878
ENSG00000154654,NCAM2,2420.749838867522
ENSG00000154721,JAM2,6013.13728196299
ENSG00000154734,ADAMTS1,8311.574963599787
ENSG00000159055,MIS18A,4182.511705737849
ENSG00000166979,EVA1C,8255.381369766612
ENSG00000205927,OLIG2,4440.322728988507
ENSG00000184221,OLIG1,16815.372220751615
ENSG00000159216,RUNX1,15723.276653380892
ENSG00000157542,KCNJ6,3982.6813232471377
ENSG00000157557,ETS2,9402.265741997218
ENSG00000183036,PCP4,3561.0234508357
ENSG00000160298,C21orf58,5035.145111642168
ENSG00000160305,DIP2A,3290.341088899408
ENSG00000160307,S100B,5908.743334519413
