gene,symbol,score
ENSG00000198948,MFAP3L,2026431.152737237
ENSG00000174473,GALNTL6,
ENSG00000164104,HMGB2,3711.1028953191776
ENSG00000164106,SCRG1,3956.920871800347
ENSG00000145451,GLRA3,2640.316912276411
ENSG00000150625,GPM6A,26422.27291976633
ENSG00000150627,WDR17,5830.857471058481
ENSG00000218336,TENM3,7167.074154136011
ENSG00000151725,CENPU,4929.082805338176
ENSG00000109771,LRP2BP,3405.3957585598
ENSG00000154553,PDLIM3,4974.021886024104
ENSG00000154556,SORBS2,4863.172965897337
ENSG00000235902,,3843.0375736042974
ENSG00000206077,ZDHHC11B,17309.9667487801
ENSG00000188818,ZDHHC11,4649.37500235871
ENSG00000250490,LINC02145,5490.80674912284
ENSG00000078295,ADCY2,1569.8585008814912
ENSG00000215217,CFAP90,4968.787487790059
ENSG00000112902,SEMA5A,15245.0697676959
ENSG00000039139,DNAH5,3903.641453039653
ENSG00000154122,ANKH,4591.980136403763
ENSG00000183654,MARCHF11,2136.2799468221037
ENSG00000154153,RETREG1,3575.5826867365886
ENSG00000145555,MYO10,3939.3284608664394
ENSG00000040731,CDH10,2782.9483295292503
ENSG00000251294,,3513.872666533218
ENSG00000113100,CDH9,6097.629033174903
ENSG00000113361,CDH6,3249.351207388347
ENSG00000133401,PDZD2,3519.5210511166756
ENSG00000151388,ADAMTS12,
ENSG00000152582,SPEF2,2891.027096126831
ENSG00000164188,RANBP3L,781.5519959543425
ENSG00000079215,SLC1A3,3374.8397815491935
ENSG00000250155,SLC1A3-AS1,
ENSG00000113594,LIFR,3254.866696317519
ENSG00000182836,PLCXD3,3651.411790244534
ENSG00000250722,SELENOP,4911.975235752341
ENSG00000261604,,5206.340071574375
ENSG00000112972,HMGCS1,4956.200617637001
ENSG00000164588,HCN1,2011.2411016050955
ENSG00000151883,PARP8,3055.0584763464653
ENSG00000213949,ITGA1,1451.0663319104206
ENSG00000164171,ITGA2,5037.039139660115
ENSG00000134363,FST,3867.922513422011
ENSG00000145632,PLK2,3787.3076743737324
ENSG00000152932,RAB3C,4931.9319920243
ENSG00000113448,PDE4D,4915.317684916707
ENSG00000049192,ADAMTS6,5342.047718490581
ENSG00000123219,CENPK,6685.692477341386
ENSG00000069020,MAST4,6221.938116731347
ENSG00000145675,PIK3R1,5165.932710667856
ENSG00000134057,CCNB1,4989.53913594102
ENSG00000250387,LINC02197,9128.364122080973
ENSG00000145734,BDP1,4660.70043277197
ENSG00000131711,MAP1B,26767.45108515799
ENSG00000113161,HMGCR,4475.426873440422
ENSG00000145703,IQGAP2,3111.449061005813
ENSG00000228716,DHFR,3811.324861510039
ENSG00000113319,RASGRF2,8983.808916636903
ENSG00000145687,SSBP2,5274.436055533427
ENSG00000038427,VCAN,6124.313949505823
ENSG00000145681,HAPLN1,1296.0993652462032
ENSG00000164176,EDIL3,4302.323579064234
ENSG00000250156,,5390.354280065728
ENSG00000081189,MEF2C,5372.284796884949
ENSG00000164199,ADGRV1,4329.294925183561
ENSG00000175745,NR2F1,8095.761818713956
ENSG00000175471,MCTP1,3920.685831073012
ENSG00000164291,ARSK,6582.762820046884
ENSG00000118985,ELL2,4142.3465163705205
ENSG00000175426,PCSK1,27316.396452368157
ENSG00000113441,LNPEP,4337.220133225391
ENSG00000184349,EFNA5,1458.4046784494542
ENSG00000112893,MAN2A1,4644.33314195768
ENSG00000186952,TMEM232,5032.844253199889
ENSG00000152495,CAMK4,4780.29164269928
ENSG00000246859,STARD4-AS1,4617.093668387565
ENSG00000080709,KCNN2,3565.759318304065
ENSG00000129596,CDO1,4357.413530552996
ENSG00000172901,LVRN,15642.997705439539
ENSG00000169570,DTWD2,5467.444965197594
ENSG00000061455,PRDM6,997863709.2464066
ENSG00000064651,SLC12A2,3349.318716500166
ENSG00000138829,FBN2,1391.2436101707567
ENSG00000145808,ADAMTS19,6447.32224785646
ENSG00000251680,,82971.0794555913
ENSG00000198108,CHSY3,143202.07171127878
ENSG00000197375,SLC22A5,5291.031201055013
ENSG00000125347,IRF1,7929.835571407039
ENSG00000053108,FSTL4,5866.945031754211
ENSG00000152377,SPOCK1,3936.0644414751655
ENSG00000146021,KLHL3,4914.207505396236
ENSG00000120738,EGR1,4433.416081527742
ENSG00000171604,CXXC5,4731.264190106391
ENSG00000146005,PSD2,4521.975321151559
ENSG00000112852,PCDHB2,3828.3877029411624
ENSG00000113578,FGF1,
ENSG00000113580,NR3C1,7368.634640807597
ENSG00000183775,KCTD16,5354.602868897752
ENSG00000156475,PPP2R2B,4638.772938371937
ENSG00000173210,ABLIM3,2900.146090490013
ENSG00000113721,PDGFRB,3226.5101036257397
ENSG00000070808,CAMK2A,3979.015244910014
ENSG00000211445,GPX3,10044.498494609627
ENSG00000113140,SPARC,3467.4373296685226
ENSG00000155511,GRIA1,4327.113160345655
ENSG00000135077,HAVCR2,22034.00744839803
ENSG00000135074,ADAM19,6538.755512589413
ENSG00000164611,PTTG1,4957.280727736297
ENSG00000145864,GABRB2,4444.306629333794
ENSG00000022355,GABRA1,455198.0594864199
ENSG00000113327,GABRG2,4996.953331187849
ENSG00000241956,LOC102546299,312978.8392440787
ENSG00000145934,TENM2,6163.096325668905
ENSG00000113645,WWC1,4284.993024073714
ENSG00000184347,SLIT3,
ENSG00000204764,RANBP17,3469.236338379245
ENSG00000120129,DUSP1,4273.96447744293
ENSG00000113749,HRH2,2994.140565908954
ENSG00000074317,SNCB,4087.6678439837037
ENSG00000113763,UNC5A,4524.852525863188
ENSG00000213347,MXD3,6757.391600297588
ENSG00000050767,COL23A1,69965825.47917688
ENSG00000170542,SERPINB9,119475.86459475486
ENSG00000124785,NRN1,4387.913867384649
ENSG00000050393,MCUR1,6394.414745048949
ENSG00000180537,RNF182,4955.313775662593
ENSG00000007944,MYLIP,5365.075156507369
ENSG00000124788,ATXN1,4266.296128279997
ENSG00000112183,RBM24,4067.7147667327235
ENSG00000172201,ID4,5287.107411947405
ENSG00000272168,LOC105374971,4125.842691492887
ENSG00000146038,DCDC2,
ENSG00000137261,KIAA0319,4148.502276141589
ENSG00000111913,RIPOR2,16445.727096671377
ENSG00000079691,CARMIL1,1844.2820324112126
ENSG00000079689,SCGN,14756.14172667022
ENSG00000180573,H2AC6,2753.282841649832
ENSG00000272009,,1765.7479717724568
ENSG00000206503,HLA-A,4096.147357145273
ENSG00000204592,HLA-E,17346.383918985863
ENSG00000137411,VARS2,5509.640527367664
ENSG00000204389,HSPA1A,4111.119100777921
ENSG00000204296,TSBP1,8520.748038662121
ENSG00000146197,SCUBE3,2082.021102341071
ENSG00000124762,CDKN1A,1152.8105323617845
ENSG00000124772,CPNE5,2242.5207884193683
ENSG00000112139,MDGA1,4984.5846606050745
ENSG00000146122,DAAM2,1681.8876437346578
ENSG00000156564,LRFN2,1163.725693520134
ENSG00000124496,TRERF1,8494.958940109851
ENSG00000112659,CUL9,2735.444125805276
ENSG00000112715,VEGFA,4325.522809605514
ENSG00000172348,RCAN2,821.0273468265799
ENSG00000244694,PTCHD4,
ENSG00000008197,TFAP2D,6503.610421115276
ENSG00000065308,TRAM2,6613.4016176535315
ENSG00000146147,MLIP,1954.7868359499025
ENSG00000151914,DST,3794.032868094616
ENSG00000151917,BEND6,3113.719591938989
ENSG00000112232,KHDRBS2,3766.006986421511
ENSG00000188107,EYS,4428.18456153072
ENSG00000082293,COL19A1,37968.24333463419
ENSG00000112309,B3GAT2,3192.2780653592863
ENSG00000119900,OGFRL1,3139.5297199061565
ENSG00000079841,RIMS1,4632.963587352117
ENSG00000185760,KCNQ5,8749.079698816142
ENSG00000156508,EEF1A1,37069.48785997566
ENSG00000111799,COL12A1,1454.0864941067011
ENSG00000118407,FILIP1,4350.1363238536915
ENSG00000196586,MYO6,4058.2726727943996
ENSG00000118418,HMGN3,4791.47990736438
ENSG00000112742,TTK,17955.49103342165
ENSG00000083097,DOP1A,3353.0371144465903
ENSG00000065833,ME1,3679.572470222362
ENSG00000135315,CEP162,4528.5521409306675
ENSG00000118432,CNR1,5072.084963907748
ENSG00000135299,ANKRD6,3100.226163847728
ENSG00000112182,BACH2,4035.044368308777
ENSG00000135333,EPHA7,4043.330865165136
ENSG00000172461,FUT9,3493.3248296497136
ENSG00000186231,KLHL32,4864.482231515463
ENSG00000146263,MMS22L,4512.632715053266
ENSG00000271860,LOC101927314,3806.029218741152
ENSG00000164418,GRIK2,4002.1087027458875
ENSG00000112320,SOBP,4953.636115420822
ENSG00000112769,LAMA4,12671.308104227131
ENSG00000249853,HS3ST5,2384.202583509327
ENSG00000111885,MAN1A1,5053.0273932193995
ENSG00000146350,TBC1D32,3838.992147984138
ENSG00000164434,FABP7,14839.518519139525
ENSG00000188580,NKAIN2,4808.515413691621
ENSG00000236548,RNF217-AS1,1646.0818165947314
ENSG00000135547,HEY2,
ENSG00000111912,NCOA7,4468.859215577973
ENSG00000146374,RSPO3,5677.052186970238
ENSG00000152894,PTPRK,3530.8608808729987
ENSG00000146376,ARHGAP18,4206.071919718652
ENSG00000164483,SAMD3,88402438.22875626
ENSG00000164484,TMEM200A,5587.4330717883495
ENSG00000118507,AKAP7,4060.5516460938843
ENSG00000079931,MOXD1,4665.123525337264
ENSG00000135541,AHI1,4117.422176198539
ENSG00000135525,MAP7,71632.85460437418
ENSG00000112379,ARFGEF3,4649.379608562816
ENSG00000051620,HEBP2,5926.10079718799
ENSG00000135540,NHSL1,5458.448895119117
ENSG00000146386,ABRACL,5653.700407347467
ENSG00000112414,ADGRG6,1940.3250328260192
ENSG00000237851,,10872.518821851649
ENSG00000112419,PHACTR2,4800.828227624229
ENSG00000118495,PLAGL1,3690.0225909306287
ENSG00000152818,UTRN,4411.492284260736
ENSG00000235652,EPM2A-DT,3909.3700620299405
ENSG00000146414,SHPRH,4367.51447077959
ENSG00000152822,GRM1,19728.366693476164
ENSG00000233452,STXBP5-AS1,8943.677280435526
ENSG00000164506,STXBP5,3409.534503444784
ENSG00000111961,SASH1,7220.23287390043
ENSG00000198729,PPP1R14C,4483.606465068639
ENSG00000131016,AKAP12,3975.9689231483244
ENSG00000131018,SYNE1,4079.581181585084
ENSG00000112029,FBXO5,3533.565581296816
ENSG00000091844,RGS17,4761.090237710826
ENSG00000175048,ZDHHC14,3743.5245439908686
ENSG00000078269,SYNJ2,5634.09659583151
ENSG00000164694,FNDC1,
ENSG00000120437,ACAT2,5308.403961788808
ENSG00000112531,QKI,5009.654663870401
ENSG00000225968,ELFN1,6754.593960146351
ENSG00000146555,SDK1,3409.9038911400257
ENSG00000003147,ICA1,4431.922306825576
ENSG00000122584,NXPH1,48700.22012965282
ENSG00000005108,THSD7A,4339.294518829408
ENSG00000006468,ETV1,4527.985203176211
ENSG00000136267,DGKB,43701.77032618624
ENSG00000106537,TSPAN13,7435.416406567899
ENSG00000105855,ITGB8,3889.4677532866303
ENSG00000136237,RAPGEF5,5471.831680059061
ENSG00000122591,HYCC1,4157.781546067858
ENSG00000196335,STK31,2087.191430812944
ENSG00000122585,NPY,3963.612315115695
ENSG00000105926,PALS2,4699.679826977912
ENSG00000050344,NFE2L3,3905.1409916744747
ENSG00000086300,SNX10,3358.602614931686
ENSG00000005020,SKAP2,2962.842026547239
ENSG00000146592,CREB5,4194.112441125917
ENSG00000272568,CPVL-AS2,6004.996880697025
ENSG00000106066,CPVL,4540.800906669926
ENSG00000164600,NEUROD6,12613.219928794902
ENSG00000106341,PPP1R17,4090.5429413605034
ENSG00000154678,PDE1C,4682.063206650627
ENSG00000173852,DPY19L1,4880.266236345208
ENSG00000122547,EEPD1,5362.850451539719
ENSG00000106536,POU6F2,10674.746472876315
ENSG00000122641,INHBA,4105.671855189366
ENSG00000106571,GLI3,3464.582021474259
ENSG00000164543,STK17A,3850.805980731136
ENSG00000058404,CAMK2B,4938.1507748501945
ENSG00000105968,H2AZ2,4800.71441131707
ENSG00000164742,ADCY1,4546.802894187799
ENSG00000146674,IGFBP3,11010.88912393978
ENSG00000188730,VWC2,19602.468374514418
ENSG00000106078,COBL,3238224.340760318
ENSG00000170419,VSTM2A,3848.215432060211
ENSG00000146648,EGFR,2052.2678646492996
ENSG00000164776,PHKG1,4171.244905860991
ENSG00000152926,ZNF117,3735.5288410526146
ENSG00000185274,GALNT17,10775.690641623667
ENSG00000183166,CALN1,5350.952530768673
ENSG00000106089,STX1A,3679.116563631227
ENSG00000177679,SRRM3,4122.69206021003
ENSG00000106211,HSPB1,7196.597959893922
ENSG00000135205,CCDC146,3504.460582696746
ENSG00000186088,GSAP,5173.4390000202775
ENSG00000187391,MAGI2,4428.168266789246
ENSG00000135218,CD36,3025.691967175865
ENSG00000075223,SEMA3C,5006.005329084177
ENSG00000153956,CACNA2D1,5009.674354937168
ENSG00000186472,PCLO,5343.052233839413
ENSG00000170381,SEMA3E,4530.330845303192
ENSG00000075213,SEMA3A,4310.510141012854
ENSG00000198822,GRM3,3858.0491401891586
ENSG00000105784,RUNDC3B,3452.7441879071944
ENSG00000006634,DBF4,3782.8620291533653
ENSG00000008277,ADAM22,3406.8741128122356
ENSG00000182348,ZNF804B,74110334.02024503
ENSG00000105792,CFAP69,8427.399024369495
ENSG00000127914,AKAP9,6905.207587904285
ENSG00000244055,,5172.896699419085
ENSG00000105810,CDK6,7091.569493752689
ENSG00000242265,PEG10,4496.775826620736
ENSG00000236197,PPP1R9A-AS1,9604.946015460648
ENSG00000105854,PON2,6346.176179840253
ENSG00000158560,DYNC1I1,3808.498581678633
ENSG00000231764,DLX6-AS1,7052.452903684666
ENSG00000105880,DLX5,7858.070049600025
ENSG00000106236,NPTX2,3769.942272218368
ENSG00000106258,CYP3A5,3521.6321915564463
ENSG00000214300,SPDYE3,4015.8221254403343
ENSG00000106327,TFR2,6823.756974170928
ENSG00000160963,COL26A1,2506.82382168234
ENSG00000160991,ORAI2,3677.017568378568
ENSG00000128606,LRRC17,4261.902190694193
ENSG00000170615,SLC26A5,8686174.430553066
ENSG00000189056,RELN,2469.418631132448
ENSG00000187416,LHFPL3,91568.24757405385
ENSG00000128536,CDHR3,3584.202601502561
ENSG00000172209,GPR22,4950.523027927203
ENSG00000075790,BCAP29,5147.301968230548
ENSG00000091137,SLC26A4,4785.161162263201
ENSG00000091136,LAMB1,3335.6323238729806
ENSG00000091129,NRCAM,4039.403355066343
ENSG00000173114,LRRN3,3703.9954763800465
ENSG00000128512,DOCK4,4339.189801166692
ENSG00000164604,GPR85,4212.136916102044
ENSG00000105971,CAV2,6833.963369817487
ENSG00000105974,CAV1,565.7358106578553
ENSG00000226367,ST7-AS2,146447.760745071
ENSG00000001626,CFTR,15532.88301185868
ENSG00000077063,CTTNBP2,4957.211756327658
ENSG00000225546,LINC02476,
ENSG00000184408,KCND2,3931.5903583889635
ENSG00000106278,PTPRZ1,7106.312183863588
ENSG00000242593,,
ENSG00000170775,GPR37,12871.80530312436
ENSG00000128596,CCDC136,4485.504224936937
ENSG00000128567,PODXL,3534.0965113094235
ENSG00000221866,PLXNA4,5711.125104567419
ENSG00000225144,PLXNA4-AS2,4272.4197197944695
ENSG00000223436,,2782628.6135090305
ENSG00000122786,CALD1,3990.5879363745253
ENSG00000181072,CHRM2,1501.8891041133872
ENSG00000105894,PTN,5022.533485259351
ENSG00000231114,,4682.026878895549
ENSG00000157680,DGKI,4295.499642223125
ENSG00000106123,EPHB6,4714.020023137644
ENSG00000174469,CNTNAP2,5072.506497551557
ENSG00000055118,KCNH2,4754.348515922852
ENSG00000196584,XRCC2,11490.075815880773
ENSG00000130226,DPP6,4094.420174353851
ENSG00000186480,INSIG1,3995.442846996005
ENSG00000216895,RBM33-DT,4013.8446788973843
ENSG00000126870,DYNC2I1,4099.346253751035
ENSG00000106018,VIPR2,4024.4212621156175
ENSG00000226179,LINC00685,3822.1206625955065
ENSG00000002586,CD99,4963.3061053572055
ENSG00000183943,PRKX,4826.290951957885
ENSG00000011201,ANOS1,4692.905413323725
ENSG00000073464,CLCN4,4037.195621104277
ENSG00000047648,ARHGAP6,366309.6895202639
ENSG00000169933,FRMPD4,5354.266730507833
ENSG00000205542,TMSB4X,29367.951482600456
ENSG00000046653,GPM6B,5410.7405469692985
ENSG00000101958,GLRA2,4092.3794660206536
ENSG00000169891,REPS2,2495.5329903622223
ENSG00000188158,NHS,2128.1303177417053
ENSG00000008086,CDKL5,4579.925183898957
ENSG00000086717,PPEF1,2352.61210811594
ENSG00000173698,ADGRG2,4349.278971075254
ENSG00000184368,MAP7D2,5976.907081200054
ENSG00000149970,CNKSR2,4328.789880989637
ENSG00000165186,PTCHD1,3142.436411425726
ENSG00000130066,SAT1,4192.638023854222
ENSG00000004848,ARX,6702.410753812704
ENSG00000157625,TAB3,3928.0080387184053
ENSG00000198947,DMD,3942.606601939745
ENSG00000165164,CFAP47,
ENSG00000130962,PRRG1,6747.0403191091245
ENSG00000270069,MIR222HG,4506.668821567109
ENSG00000231566,,26557.557663665226
ENSG00000102109,PCSK1N,8388.866891167274
ENSG00000102003,SYP,4196.411457767074
ENSG00000171365,CLCN5,119663.06438251278
ENSG00000232593,KANTR,3594.6668152639036
ENSG00000102349,KLF8,6102.325968805832
ENSG00000165591,FAAH2,14258.137849893375
ENSG00000102053,ZC3H12B,3415.615876898159
ENSG00000229807,XIST,12293.459378820537
ENSG00000225470,JPX,4734.619286991326
ENSG00000230590,FTX,5290.5773080873205
ENSG00000198157,HMGN5,3572.6943703972083
ENSG00000184788,SATL1,5259.148465565295
ENSG00000126733,DACH2,2330.216233484844
ENSG00000102271,KLHL4,5857.2639509334285
ENSG00000102290,PCDH11X,4375.412161821728
ENSG00000179083,FAM133A,1855.9218608472345
ENSG00000147202,DIAPH2,4385.621832058934
ENSG00000165194,PCDH19,3991.8483596997003
ENSG00000166432,ZMAT1,4066.2019971551986
ENSG00000189108,IL1RAPL2,
ENSG00000147234,FRMPD3,4772.796488735357
ENSG00000102024,PLS3,3599.9210086633216
ENSG00000125675,GRIA3,4363.638150570605
ENSG00000009694,TENM1,4477.919772892342
ENSG00000198689,SLC9A6,3993.4827172429455
ENSG00000101977,MCF2,21418.341782202173
ENSG00000203930,LINC00632,4333.739340166263
ENSG00000179542,SLITRK4,3484.420907714469
ENSG00000013619,MAMLD1,1710.154561862329
ENSG00000029993,HMGB3,5075.127231727852
ENSG00000011677,GABRA3,4244.2913901629745
ENSG00000067842,ATP2B3,4680.872172776578
ENSG00000130822,PNCK,4712.106895506651
ENSG00000198910,L1CAM,4806.762833806759
ENSG00000130827,PLXNA3,4221.875955848857
ENSG00000185010,F8,4068.846420283683
ENSG00000180190,TDRP,2863.9555686440776
ENSG00000198010,DLGAP2,4426.940167141663
ENSG00000183117,CSMD1,5100.184701065221
ENSG00000091879,ANGPT2,3882.2517852072397
ENSG00000249898,MCPH1-AS1,3770.9032837118557
ENSG00000215374,FAM66E,5655.432232567658
ENSG00000253230,MIR124-1HG,4070.6594211739593
ENSG00000175806,MSRA,4645.058308002425
ENSG00000079459,FDFT1,5447.131851571927
ENSG00000185053,SGCZ,
ENSG00000129422,MTUS1,4007.115385514924
ENSG00000156011,PSD3,4593.14857556732
ENSG00000147408,CSGALNACT1,3409.677438036126
ENSG00000175445,LPL,5581.093464276381
ENSG00000168546,GFRA2,5572.393076086111
ENSG00000158806,NPM2,2703.085151695011
ENSG00000158856,DMTN,3752.2057467128107
ENSG00000197181,PIWIL2,3178.75635357203
ENSG00000159167,STC1,4863.470820151665
ENSG00000042980,ADAM28,3821.7224133973496
ENSG00000104722,NEFM,4932.196333523065
ENSG00000277586,NEFL,4419.10758628739
ENSG00000015592,STMN4,5570.344441997771
ENSG00000120899,PTK2B,6649.754339021611
ENSG00000120885,CLU,4978.966548685047
ENSG00000171320,ESCO2,7789.985288451683
ENSG00000168078,,5884.85107251108
ENSG00000168081,PNOC,39010.55273676973
ENSG00000120875,DUSP4,3769.836249361634
ENSG00000157168,NRG1,4036.161795476824
ENSG00000156687,UNC5D,4606.55207043252
ENSG00000165046,LETM2,2908.5333878346937
ENSG00000104332,SFRP1,4529.341972167893
ENSG00000029534,ANK1,3384.6911759106106
ENSG00000104368,PLAT,4273.023657133044
ENSG00000104738,MCM4,4595.222670575907
ENSG00000147481,SNTG1,4267.635607584088
ENSG00000147488,ST18,6623.030417771858
ENSG00000147509,RGS20,1047.2786712793522
ENSG00000206579,XKR4,4414.271769950476
ENSG00000254087,LYN,13398.137906096408
ENSG00000181195,PENK,3964.982917703919
ENSG00000253301,LINC01606,6545.843778557779
ENSG00000251396,LINC01301,4731.309676818241
ENSG00000171316,CHD7,4728.157893612085
ENSG00000185942,NKAIN3,4097.647113169387
ENSG00000254377,MIR124-2HG,4341.854872653704
ENSG00000066777,ARFGEF1,4104.5309523938595
ENSG00000046889,PREX2,7250.741051767662
ENSG00000165084,C8orf34,4541.814701917404
ENSG00000137573,SULF1,15361.346966730858
ENSG00000091656,ZFHX4,4387.822443738392
ENSG00000104432,IL7,4769.070781643552
ENSG00000104435,STMN2,35844.190154604774
ENSG00000164684,ZNF704,5067.609713722632
ENSG00000076641,PAG1,4862.918340236508
ENSG00000164687,FABP5,8576.655953611917
ENSG00000147588,PMP2,28573.46604527898
ENSG00000184672,RALYL,4671.178322324321
ENSG00000104267,CA2,2492.725860818234
ENSG00000253553,,4876.633505836477
ENSG00000123119,NECAB1,3225.9642915459535
ENSG00000147606,SLC26A7,2295.854807468003
ENSG00000253901,,
ENSG00000079102,RUNX1T1,6688.887045919001
ENSG00000132554,RGS22,1342.9936086797577
ENSG00000104450,SPAG1,3485.690895731596
ENSG00000104490,NCALD,4148.846926372898
ENSG00000176406,RIMS2,3532.537006410104
ENSG00000169946,ZFPM2,4826.172547237736
ENSG00000154188,ANGPT1,569345.700420325
ENSG00000147655,RSPO2,15194.105667520027
ENSG00000147642,SYBU,3981.325079352225
ENSG00000164796,CSMD3,2948.525335936771
ENSG00000164754,RAD21,4761.262435314721
ENSG00000177570,SAMD12,3383.415184570619
ENSG00000253972,MAL2-AS1,
ENSG00000170961,HAS2,7154.7480989338865
ENSG00000156802,ATAD2,5958.945661912726
ENSG00000156804,FBXO32,4248.76172977268
ENSG00000104549,SQLE,5819.911564101224
ENSG00000168672,LRATD2,2517.6593665682803
ENSG00000155897,ADCY8,33533.503837779084
ENSG00000184156,KCNQ3,4683.740055037522
ENSG00000155926,SLA,11619.85718764635
ENSG00000104419,NDRG1,3802.9039917871855
ENSG00000008513,ST3GAL1,4040.858239551918
ENSG00000131773,KHDRBS3,4651.402211428504
ENSG00000253288,,
ENSG00000147724,FAM135B,10081.481780367285
ENSG00000169427,KCNK9,6456.00010264374
ENSG00000105339,DENND3,2662.520731991806
ENSG00000022567,SLC45A4,4825.414673979454
ENSG00000181790,ADGRB1,3607.090954199813
ENSG00000198576,ARC,4178.672292801434
ENSG00000185189,NRBP2,3661.207773161845
ENSG00000178209,PLEC,2189.4905700750946
ENSG00000179832,MROH1,4395.545646252793
ENSG00000147799,ARHGAP39,4067.164082333145
ENSG00000107099,DOCK8,
ENSG00000107104,KANK1,9366.194011226555
ENSG00000080503,SMARCA2,3265.8630887953727
ENSG00000236404,VLDLR-AS1,3802.6742430524987
ENSG00000147852,VLDLR,3941.362827207847
ENSG00000080608,PUM3,3924.9583681295508
ENSG00000107249,GLIS3,8386.730313161124
ENSG00000106688,SLC1A1,4275.136296274824
ENSG00000106686,SPATA6L,2132.75613991666
ENSG00000153707,PTPRD,6269.750732793273
ENSG00000234021,,1805.1325220181004
ENSG00000147862,NFIB,14368.58617880176
ENSG00000155158,TTC39B,5030.783217557024
ENSG00000164989,CCDC171,3304.511724024277
ENSG00000178031,ADAMTSL1,613.4481947176483
ENSG00000177076,ACER2,2459.395409390576
ENSG00000155886,SLC24A2,3858.1928148193456
ENSG00000107105,ELAVL2,4645.13939291163
ENSG00000120162,MOB3B,2614.824904209024
ENSG00000174482,LINGO2,3712.803203313309
ENSG00000198467,TPM2,3992.9475601655226
ENSG00000227388,,5894.705195746274
ENSG00000122707,RECK,3354.9628309146965
ENSG00000106714,CNTNAP3,3918.4245460605475
ENSG00000154529,CNTNAP3B,4353.846446681123
ENSG00000238113,LINC01410,3169.3116807997403
ENSG00000172014,ANKRD20A4P,5498.077967596651
ENSG00000107242,PIP5K1B,1967579.252065746
ENSG00000135063,ENTREP1,3352.695160152874
ENSG00000083067,TRPM3,3773.265456479382
ENSG00000119125,GDA,1657.4816115338522
ENSG00000135046,ANXA1,
ENSG00000198963,RORB,4463.084313035902
ENSG00000099139,PCSK5,4072.98565564828
ENSG00000148019,CEP78,4379.000834018624
ENSG00000135069,PSAT1,3739.4707973483614
ENSG00000106829,TLE4,3876.110558289317
ENSG00000172159,FRMD3,4424.129082608754
ENSG00000235298,HNRNPK-AS1,5536.874844217329
ENSG00000148053,NTRK2,4461.062179872802
ENSG00000135049,AGTPBP1,5114.421595772498
ENSG00000123975,CKS2,4143.540829313724
ENSG00000130222,GADD45G,4333.837126626227
ENSG00000165023,DIRAS2,4018.9928460036786
ENSG00000106819,ASPN,10188.330408204889
ENSG00000106823,ECM2,6535.148919087162
ENSG00000197816,CCDC180,2931.3840188316235
ENSG00000136938,ANP32B,4625.709725941108
ENSG00000106789,CORO2A,4009.126016422979
ENSG00000095383,TBC1D2,2643.360164492101
ENSG00000136928,GABBR2,4190.779739571597
ENSG00000204291,COL15A1,9320.639040700546
ENSG00000198785,GRIN3A,3598.1150737437215
ENSG00000136824,SMC2,5063.603794394116
ENSG00000165029,ABCA1,3486.8358443166344
ENSG00000070214,SLC44A1,4744.818957989847
ENSG00000230782,LOC340512,20939.108669763977
ENSG00000106771,TMEM245,4719.850395519595
ENSG00000260230,FRRS1L,4705.904511112519
ENSG00000095203,EPB41L4B,3971.1843133715297
ENSG00000165124,SVEP1,10660.516159195116
ENSG00000041982,TNC,6526.215377152595
ENSG00000182752,PAPPA,3396.9347941806113
ENSG00000078725,BRINP1,2617.852643562307
ENSG00000056558,TRAF1,3920.0050996377618
ENSG00000148175,STOM,4097.049867447286
ENSG00000106852,LHX6,4097.628889946204
ENSG00000148204,CRB2,8331.968800876655
ENSG00000173611,SCAI,3918.0658683356105
ENSG00000044574,HSPA5,4379.984613591112
ENSG00000136828,RALGPS1,4712.491918417461
ENSG00000246851,,3759.8432405613826
ENSG00000130714,POMT1,3419.6308868255455
ENSG00000165699,TSC1,4929.576292730507
ENSG00000160323,ADAMTS13,4903.815966122319
ENSG00000107331,ABCA2,4170.41017490548
ENSG00000176884,GRIN1,5310.2937334821145
ENSG00000188229,TUBB4B,4937.708796840262
ENSG00000187609,EXD3,2719.3157357475397
ENSG00000165802,NSMF,4661.052163698236
ENSG00000148408,CACNA1B,4585.137374330015
ENSG00000182272,B4GALNT4,4497.533240636137
ENSG00000177595,PIDD1,2765.728853272296
ENSG00000110651,CD81,5875.756976377475
ENSG00000132274,TRIM22,8001.918539248913
ENSG00000166405,RIC3,3901.968578199226
ENSG00000175352,NRIP3,2865.6843898912102
ENSG00000175356,SCUBE2,188507.25530922468
ENSG00000148926,ADM,
ENSG00000110328,GALNT18,4675.166811001174
ENSG00000133816,MICAL2,1175.8308253775667
ENSG00000262655,SPON1,2038.8985947085134
ENSG00000110693,SOX6,2155.9894724613746
ENSG00000006071,ABCC8,11197.55331930208
ENSG00000134333,LDHA,4593.986962863042
ENSG00000110786,PTPN5,4593.543829963459
ENSG00000166833,NAV2,3635.016752609071
ENSG00000165973,NELL1,7023.644624753043
ENSG00000091664,SLC17A6,4748.893596440723
ENSG00000187398,LUZP2,3536.7933792309004
ENSG00000134343,ANO3,11757.418293108793
ENSG00000129151,BBOX1,
ENSG00000205213,LGR4,3730.8254677211103
ENSG00000245573,BDNF-AS,2609.3497094079517
ENSG00000228061,,50414.52817085221
ENSG00000007372,PAX6,5904.140357125066
