,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,overdisp_S,overdisp_U,nonzero_S,nonzero_U
2139,Nhlrc2,,,,,,,,,,,,,True,False,0.15375864505767822,True,False,0.07715700566768646,,,,,,,True,False,0.05444840341806412,,,,True,False,0.1012815535068512,3.32656370481777,1.48287653701818,0.10119047619047619,0.1920995670995671
2140,Nhsl1,True,False,0.4253917336463928,True,False,0.07898382097482681,True,False,0.12380333989858627,True,False,0.05890025570988655,True,False,0.12922845780849457,True,False,0.08101800084114075,True,False,0.07975667715072632,True,False,0.12714605033397675,True,False,0.067923404276371,True,False,0.068636454641819,True,False,0.0839298814535141,1.05782907500442,0.982276971377164,0.079004329004329,0.1617965367965368
2141,Nin,True,False,0.05482735484838486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664938902298071,0.650082872815456,0.035173160173160176,0.05546536796536797
2142,Nipa2,,,,,,,,,,,,,True,False,0.037389084696769714,True,False,0.04294470697641373,,,,,,,True,False,0.04693876951932907,,,,True,False,0.050792161375284195,4.21979163703017,1.49963301582796,0.2416125541125541,0.08198051948051949
2143,Nipal1,True,False,0.09845581650733948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423084657961886,0.556358302676466,0.1158008658008658,0.020562770562770564
2144,Nipbl,,,,,,,True,False,0.3714192509651184,,,,,,,,,,True,False,0.2739555835723877,True,False,0.1771179437637329,,,,,,,True,False,0.26320964097976685,5.71719058423902,4.86702739950573,0.4805194805194805,0.45346320346320346
2145,Nit2,True,False,0.42867591977119446,True,False,0.183865487575531,,,,,,,,,,,,,,,,True,False,0.21383564174175262,,,,,,,,,,1.33019844495395,inf,0.4978354978354978,0.004058441558441558
2146,Nkiras1,True,False,0.037403933703899384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49667372056628,0.286403628648048,0.16206709956709958,0.026244588744588748
2147,Nkiras2,True,False,0.26474982500076294,True,False,0.10108914971351624,True,False,0.11210305988788605,True,False,0.138919398188591,True,False,0.1120775043964386,True,False,0.11891867220401764,True,False,0.1383017599582672,True,False,0.1287449300289154,True,False,0.08347547054290771,True,False,0.0940122902393341,True,False,0.1054658591747284,3.98798005056443,0.70251115661819,0.4485930735930736,0.0478896103896104
2148,Nktr,,,,,,,,,,True,False,0.11828794330358505,,,,,,,,,,,,,,,,,,,True,False,0.10299970954656601,2.89541966810908,0.875351448559254,0.3584956709956709,0.16044372294372294
2149,Nkx2-2,True,True,0.012943189591169357,True,False,2.7723231315612793,True,True,0.001913621323183179,True,True,0.003106652991846204,True,False,4.586178779602051,True,True,0.001870320993475616,True,False,4.009763240814209,True,True,0.0017232049722224474,True,False,5.354666233062744,True,False,4.8166961669921875,True,True,0.002013534540310502,1.060374833474,1.30194693312426,0.14637445887445888,0.5284090909090908
2150,Nkx6-1,True,False,6.128794193267822,True,False,2.046619415283203,True,False,2.088392972946167,True,False,2.3466057777404785,True,False,2.050490379333496,True,False,1.921160340309143,True,False,2.3790245056152344,True,False,2.1641783714294434,True,False,2.0628139972686768,True,False,1.9608712196350098,True,False,2.3464925289154053,1.13790182906154,0.159920389140675,0.7183441558441558,0.00865800865800866
2151,Nlgn1,True,True,0.0002710946719162166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0307258891188013,0.0582885750273031,0.004058441558441558,0.07548701298701299
2152,Nlk,True,False,1.4944113492965698,,,,True,False,0.535004734992981,True,False,0.6376793384552002,,,,True,False,0.43087759613990784,,,,True,False,0.3610805571079254,True,False,0.563746988773346,True,False,0.4796503186225891,True,False,0.4287465512752533,2.11800389674007,2.18183772245832,0.07467532467532467,0.4212662337662338
2153,Nme1,,,,,,,,,,True,False,0.28602316975593567,,,,,,,True,False,0.32209452986717224,,,,,,,True,False,0.24523717164993286,,,,2.58891327136628,inf,0.7548701298701299,0.006764069264069264
2154,Nme4,,,,,,,True,False,0.04601017385721207,True,False,0.043477438390254974,True,False,0.026499401777982712,True,False,0.03962734714150429,True,False,0.04331272095441818,,,,True,False,0.03115156665444374,,,,,,,1.01800482551237,0.645835364750559,0.2637987012987013,0.024891774891774895
2155,Nme5,True,False,0.06961870193481445,,,,,,,,,,,,,,,,,,,True,False,0.02307288534939289,,,,,,,,,,1.63059513274509,0.935920449174107,0.14664502164502166,0.03869047619047619
2156,Nmral1,,,,,,,,,,,,,,,,,,,,,,True,False,0.051278721541166306,,,,,,,True,False,0.07226713746786118,1.36175428679908,0.414943077903379,0.3216991341991342,0.03246753246753247
2157,Nmt2,True,True,0.031066464260220528,True,False,0.10228607803583145,True,False,0.10917922854423523,True,False,0.09642728418111801,True,False,0.07809814810752869,True,False,0.09963823854923248,True,False,0.1223810613155365,True,True,0.009171039797365665,True,False,0.14854969084262848,True,False,0.12064656615257263,True,False,0.12180633097887039,1.5476958172659,1.09470528904194,0.24918831168831168,0.17234848484848486
2158,Nnat,True,True,282.2081604003906,True,True,73.99384307861328,True,True,66.21544647216797,True,True,57.07269287109375,True,True,73.80233764648438,True,True,77.7265625,True,True,57.54941940307617,True,True,67.40345001220703,True,True,71.44588470458984,True,True,67.29852294921875,True,True,66.1194076538086,0.0893160521224762,0.0617915753827373,0.3268398268398268,0.17775974025974028
2159,Nob1,,,,True,False,0.07368539273738861,True,False,0.08675505220890045,True,False,0.10843602567911148,,,,,,,,,,,,,True,False,0.05357953533530235,True,False,0.06080230325460434,,,,9.59345867842212,2.09396638042085,0.3070887445887446,0.11634199134199134
2160,Noct,True,True,0.005280622281134129,True,True,0.005014403723180294,True,False,0.06588298082351685,True,True,0.0024176386650651693,True,False,0.04380853846669197,True,True,0.0021138645242899656,True,True,0.005654324311763048,True,False,0.06462310999631882,True,True,0.0019925853703171015,True,True,0.002199893118813634,True,False,0.05081108957529068,0.759405765143527,1.00513389408761,0.08766233766233766,0.0846861471861472
2161,Nod1,True,True,0.011728093028068542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77450981889638,1.26801004249876,0.10119047619047619,0.024350649350649352
2162,Nol4,True,True,0.008383013308048248,True,True,0.0024576145224273205,True,True,0.002349022775888443,True,True,0.0017056367360055447,True,True,0.0031459275633096695,True,True,0.0017465458950027823,True,True,0.0026124988216906786,True,True,0.001923687057569623,True,True,0.0016545348335057497,True,True,0.002294300589710474,True,True,0.001929437043145299,0.416071725284126,0.395870895374112,0.08143939393939395,0.37337662337662336
2163,Nol4l,True,False,0.48432090878486633,,,,True,False,0.10399764776229858,True,False,0.07811835408210754,True,False,0.08197148144245148,True,False,0.15230593085289001,True,False,0.10536843538284302,True,False,0.1445600986480713,True,False,0.24683469533920288,True,False,0.09797673672437668,True,False,0.08595163375139236,6.24847689662809,0.350871364349839,0.10362554112554112,0.12932900432900432
2164,Nol8,True,False,0.02126455120742321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07041301611551,inf,0.11201298701298702,0.012716450216450218
2165,Nolc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.04958846792578697,,,,1.69188518653589,0.277870743722571,0.31899350649350644,0.026785714285714288
2166,Nono,,,,,,,True,False,0.4629310965538025,,,,,,,True,False,0.3985396921634674,,,,True,False,0.4902142286300659,,,,,,,True,False,0.4461864233016968,5.49175516280319,0.883036993845536,0.8154761904761905,0.056006493506493504
2167,Nop10,,,,True,False,0.34588807821273804,True,False,0.3889865577220917,,,,True,False,0.31805387139320374,,,,,,,True,False,0.3524768650531769,,,,,,,,,,3.27595911616936,inf,0.8011363636363635,0.0091991341991342
2168,Nop58,,,,True,False,0.04875199869275093,,,,,,,True,False,0.04329684004187584,,,,,,,,,,True,False,0.034649722278118134,,,,True,False,0.058375172317028046,1.79926012005455,1.23227880596947,0.27840909090909094,0.0846861471861472
2169,Notch2,True,True,0.06323964148759842,True,True,0.004003091715276241,True,True,0.002949416171759367,True,True,0.010969102382659912,True,True,0.004252957180142403,True,True,0.0031526058446615934,True,True,0.017537372186779976,True,True,0.020307330414652824,True,True,0.0024993803817778826,True,True,0.018620604649186134,True,True,0.0024151208344846964,0.133137740015349,0.386713249186328,0.10822510822510822,0.09253246753246754
2170,Notum,True,True,0.05881182849407196,,,,,,,,,,,,,,,,,,,True,True,0.008693542331457138,,,,,,,,,,0.0837869447983833,inf,0.06412337662337662,0.005411255411255412
2171,Npas3,True,False,0.4574562907218933,,,,,,,,,,,,,,,,True,False,0.13249579071998596,,,,,,,,,,True,False,0.2247651219367981,0.43886475229208,0.646888029414541,0.028138528138528143,0.21617965367965367
2172,Npdc1,True,False,1.5909608602523804,True,False,0.6115943193435669,True,False,0.5323960781097412,True,False,0.483233779668808,True,True,0.10719014704227448,True,False,0.3970659077167511,True,False,0.6787437200546265,True,False,0.6899689435958862,True,False,0.4441775977611542,True,False,0.56557297706604,True,False,0.5953708291053772,1.4531522199173,0.455133037059284,0.520021645021645,0.06682900432900432
2173,Npepl1,True,False,2.140530586242676,True,False,0.726966917514801,True,False,0.7286856770515442,True,False,0.7378805875778198,True,False,0.6711438894271851,True,False,0.8051431775093079,True,False,0.7237181067466736,True,False,0.7404734492301941,True,False,0.7805694937705994,True,False,0.7378879189491272,True,False,1.0040825605392456,1.33916825299097,0.116652561169223,0.5792748917748918,0.010551948051948052
2174,Npepps,,,,,,,,,,True,False,0.30061912536621094,True,False,0.3286069631576538,,,,,,,True,False,0.21756038069725037,,,,,,,True,False,0.29159843921661377,6.49875396565665,4.35235050027222,0.1582792207792208,0.39989177489177485
2175,Nphp4,True,False,0.06611139327287674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134913090659203,0.652782793033637,0.03490259740259741,0.04085497835497836
2176,Npl,True,True,0.02404119446873665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191098394809261,0.105251845535607,0.10714285714285715,0.014069264069264072
2177,Npm1,,,,True,False,4.529916286468506,True,False,5.33270788192749,True,False,5.226809501647949,True,False,4.166863441467285,True,False,6.603242874145508,True,False,4.345877647399902,True,False,5.407242298126221,True,False,4.7915496826171875,True,False,5.557712078094482,True,False,5.70408821105957,2.5162516416714,1.32216588605649,0.9908008658008658,0.03841991341991342
2178,Npnt,True,True,0.008042901754379272,,,,True,False,0.02256130799651146,,,,,,,,,,,,,,,,,,,,,,,,,0.612355038097955,0.0621502958135652,0.0946969696969697,0.01433982683982684
2179,Nptx2,True,True,0.08434862643480301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0622103465485289,0.0139220971693982,0.06547619047619048,0.0045995670995671
2180,Npy,True,False,47.50270462036133,,,,,,,,,,,,,,,,,,,True,False,24.488616943359375,True,False,4.888822555541992,True,False,7.39417839050293,,,,0.0086905453763644,inf,0.036255411255411256,0.0010822510822510823
2181,Nqo1,True,True,0.006494536530226469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.115018423032571,inf,0.048430735930735935,0.007575757575757576
2182,Nr1h4,True,True,0.0019909467082470655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.456080779368304,0.216959456591907,0.03787878787878787,0.03977272727272727
2183,Nr2c2ap,,,,,,,True,False,0.029117584228515625,,,,,,,,,,,,,,,,,,,True,False,0.03616969659924507,,,,2.32950455867066,0.532405792414517,0.27840909090909094,0.030032467532467536
2184,Nr2f6,True,True,0.015111451968550682,True,True,0.00526124844327569,True,True,0.00619406346231699,True,True,0.00750103360041976,True,True,0.007004230748862028,True,True,0.008244735188782215,True,True,0.006663025356829166,True,True,0.006894731428474188,True,False,0.46180084347724915,True,True,0.007147020660340786,True,False,0.5015207529067993,1.72056855384076,1.8533448208,0.382034632034632,0.2897727272727273
2185,Nr3c1,True,True,0.023851407691836357,True,False,0.05377872660756111,True,False,0.0659673884510994,True,False,0.060076113790273666,True,False,0.050641659647226334,True,False,0.07632868736982346,True,False,0.09361577033996582,True,False,0.07284524291753769,True,False,0.05023737624287605,True,False,0.07748692482709885,True,False,0.050686560571193695,2.4788497144663,0.769107628841703,0.24296536796536797,0.08035714285714285
2186,Nr4a1,True,True,0.01975884847342968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.178576962142674,0.0659616070553347,0.10281385281385283,0.011363636363636364
2187,Nr4a2,True,False,0.039322759956121445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.278491174958853,0.538751602791861,0.06439393939393939,0.03354978354978355
2188,Nr5a2,,,,,,,True,True,0.016948668286204338,True,True,0.011680389754474163,True,True,0.015707237645983696,True,True,0.01205112598836422,,,,True,True,0.010050018317997456,True,True,0.014632937498390675,True,True,0.001907456899061799,,,,0.58173453783045,0.329901111965334,0.15936147186147187,0.23755411255411255
2189,Nr6a1,,,,,,,True,False,1.2504985332489014,,,,True,False,1.4884681701660156,,,,True,False,2.4675087928771973,,,,True,False,1.9991861581802368,,,,True,False,1.3358192443847656,1.67961661514741,3.08068625644736,0.05898268398268399,0.6431277056277056
2190,Nras,,,,,,,True,False,0.04919823259115219,,,,True,False,0.061733223497867584,,,,True,False,0.06530358642339706,True,False,0.09182052314281464,,,,True,False,0.10528253018856049,True,False,0.1291007548570633,4.54900853137394,3.10398855645619,0.20346320346320346,0.16233766233766234
2191,Nrep,,,,,,,True,False,0.09252111613750458,True,False,0.08086507767438889,True,False,0.06372685730457306,True,False,0.06785879284143448,True,False,0.1002366840839386,True,False,0.09622156620025635,True,False,0.07623209804296494,True,False,0.06827172636985779,True,False,0.09296408295631409,1.78616049328195,4.92849222365975,0.4375,0.021103896103896104
2192,Nrf1,,,,,,,True,False,0.16930875182151794,,,,True,False,0.15194539725780487,,,,,,,,,,,,,,,,,,,1.58091349246191,1.67679141884815,0.11201298701298701,0.17803030303030304
2193,Nrg1,,,,,,,,,,True,False,27.775300979614258,,,,,,,True,False,9.057121276855469,,,,,,,,,,,,,inf,0.150107902393361,0.004329004329004329,0.3208874458874459
2194,Nrip1,,,,True,False,0.06697320938110352,,,,,,,True,False,0.030185716226696968,True,False,0.09351280331611633,True,False,0.03868062049150467,True,False,0.08078068494796753,,,,True,False,0.045118190348148346,,,,1.26369074692053,0.762795750507008,0.10119047619047619,0.10416666666666667
2195,Nrp1,True,True,0.013289378024637699,True,True,0.010237939655780792,True,True,0.009638548828661442,True,True,0.011077879928052425,True,True,0.010541532188653946,True,True,0.003959945868700743,True,True,0.009553630836308002,True,True,0.014124597422778606,True,True,0.00880702305585146,True,True,0.002741304226219654,True,True,0.015193922445178032,0.253047455455668,0.219254875792127,0.12716450216450215,0.07386363636363635
2196,Nrtn,True,False,0.5294629335403442,,,,True,False,0.20915289223194122,,,,True,False,0.1675785928964615,True,False,0.14240288734436035,,,,,,,True,False,0.1673826277256012,,,,True,False,0.2185552418231964,0.712881772683125,inf,0.40936147186147187,0.007575757575757576
2197,Nrxn1,True,True,0.000890781928319484,True,False,0.24065901339054108,,,,,,,True,False,0.37739530205726624,True,False,0.14345982670783997,,,,,,,,,,,,,,,,0.0878689654496038,0.162936212453341,0.011363636363636364,0.10822510822510822
2198,Nsa2,,,,,,,,,,,,,,,,,,,True,False,0.08716024458408356,,,,,,,,,,,,,5.70104522802873,0.375520659660113,0.454004329004329,0.017045454545454544
2199,Nsf,,,,,,,,,,True,False,0.053818412125110626,,,,,,,True,False,0.051784709095954895,True,False,0.05342288315296173,True,False,0.06778600066900253,,,,True,False,0.04489756375551224,5.50622942835013,1.94269383087519,0.16856060606060608,0.18181818181818182
2200,Nsmce4a,,,,,,,True,False,0.1955147385597229,True,False,0.20666201412677765,,,,,,,,,,,,,True,False,0.20742261409759521,True,False,0.14890851080417633,True,False,0.2753168046474457,2.02741532131413,inf,0.6198593073593074,0.03869047619047619
2201,Nsrp1,,,,,,,True,False,0.03430340439081192,,,,,,,,,,,,,True,False,0.06707765907049179,,,,,,,,,,4.63494809105654,1.336915719427,0.3203463203463204,0.053841991341991344
2202,Nt5c,,,,True,False,0.07872120290994644,True,False,0.10081756114959717,,,,True,False,0.09030177444219589,,,,True,False,0.08234330266714096,True,False,0.07870557904243469,,,,True,False,0.08632000535726547,,,,3.47466022760164,2.97019658088681,0.5300324675324675,0.02813852813852814
2203,Nt5c2,True,False,0.31083109974861145,True,False,0.1839456558227539,True,False,0.11583836376667023,True,False,0.1857575625181198,True,False,0.12106482684612274,True,False,0.14339445531368256,True,False,0.12398108094930649,True,False,0.12965895235538483,True,False,0.1688731461763382,True,False,0.10430002212524414,True,False,0.1718401461839676,4.64520388296096,1.71298583794274,0.3717532467532467,0.1672077922077922
2204,Nt5c3,True,False,0.18407104909420013,True,False,0.06805131584405899,True,False,0.09284577518701553,True,False,0.07484479248523712,True,False,0.10864285379648209,True,False,0.06816764175891876,True,False,0.12353742867708206,True,False,0.08949533849954605,True,False,0.0715910941362381,True,False,0.05304587632417679,True,False,0.085008904337883,1.73730051432201,0.503811191628909,0.33495670995670995,0.029491341991341992
2205,Nt5dc3,True,False,0.08672638982534409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.811111326271979,0.281703288845774,0.03409090909090909,0.07521645021645021
2206,Ntn4,True,True,0.002505155513063073,True,True,0.0008079137187451124,True,True,0.0015881001017987728,True,True,0.001140969805419445,,,,True,True,0.0006895827245898545,True,True,0.0005022481782361865,,,,True,True,0.0007927031838335097,True,True,0.0007484095403924584,True,False,0.8349043130874634,0.680866552255972,0.450328732917656,0.05194805194805195,0.16937229437229437
2207,Nub1,True,False,0.07557767629623413,,,,True,False,0.03686711564660072,True,False,0.056017983704805374,,,,,,,True,False,0.03597061708569527,True,False,0.042794037610292435,,,,True,False,0.028717292472720146,,,,3.80277002795289,0.549593884004044,0.19913419913419914,0.040313852813852816
2208,Nucb1,,,,True,False,0.11654392629861832,,,,,,,True,False,0.14685313403606415,,,,,,,,,,,,,True,False,0.1137399896979332,,,,5.09871373114591,0.654315405837943,0.5473484848484849,0.05438311688311689
2209,Nucb2,True,True,0.06707490980625153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0269060402361,1.09698730575486,0.23809523809523808,0.016774891774891776
2210,Nucks1,True,True,0.28921180963516235,True,True,0.06722588837146759,True,True,0.06744198501110077,True,True,0.08060920983552933,True,True,0.05917060002684593,True,False,0.4201909303665161,True,True,0.06980790942907333,True,True,0.06739480793476105,True,True,0.06751472502946854,True,True,0.07079865038394928,True,True,0.07218081504106522,1.22090957088641,0.432343160299625,0.5833333333333333,0.06493506493506493
2211,Nudcd1,True,False,0.022894760593771935,,,,True,False,0.03363463282585144,,,,True,False,0.029661979526281357,,,,,,,,,,,,,,,,,,,1.30609277782245,4.6624984514486,0.09821428571428573,0.0413961038961039
2212,Nudcd2,,,,True,False,0.08565560728311539,True,False,0.10921823978424072,,,,True,False,0.13029614090919495,True,False,0.15165333449840546,True,False,0.10072709619998932,,,,True,False,0.09436483681201935,,,,True,False,0.13560378551483154,2.08784303304939,0.216721861636765,0.535443722943723,0.016774891774891776
2213,Nudcd3,,,,True,False,0.852803111076355,,,,True,False,0.4518090784549713,True,False,0.9269763231277466,,,,True,False,0.5571889281272888,,,,True,False,0.8159269690513611,True,False,0.5393670201301575,True,False,0.4069587290287018,3.25080447900586,4.18769863996081,0.2846320346320346,0.46374458874458874
2214,Nudt13,,,,True,False,0.037123847752809525,,,,,,,,,,True,False,0.06129087880253792,,,,,,,True,False,0.05700752139091492,,,,True,False,0.045479126274585724,2.56629832477795,2.2185384780088,0.09902597402597403,0.1130952380952381
2215,Nudt19,True,True,0.7934545874595642,True,True,0.5896348357200623,True,True,0.17114931344985962,True,True,0.22575326263904572,True,True,0.47530466318130493,True,True,0.22415049374103546,True,True,0.20045897364616394,True,True,0.5702589750289917,True,True,0.17796239256858826,True,True,0.5561110377311707,True,True,0.5381394028663635,0.423233861885285,0.253847780145827,0.47673160173160173,0.04816017316017317
2216,Nudt21,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.15527574717998505,,,,,,,2.51575930297019,0.922710031779383,0.6309523809523809,0.053841991341991344
2217,Nudt3,,,,,,,,,,True,False,0.02695741318166256,,,,,,,,,,,,,,,,,,,,,,12.3987545264008,0.573341643098729,0.2624458874458874,0.0275974025974026
2218,Nudt4,,,,,,,,,,,,,True,False,0.03379244729876518,,,,True,False,0.028099633753299713,True,False,0.031634844839572906,,,,True,False,0.039784424006938934,,,,2.17830419936909,0.982637546613375,0.3111471861471861,0.04220779220779221
2219,Nudt7,True,True,0.014791153371334076,True,True,0.006420912686735392,True,False,0.08568165451288223,True,False,0.053214333951473236,True,False,0.04624132812023163,True,False,0.06332419812679291,True,False,0.0668414905667305,True,False,0.09789689630270004,True,False,0.03992568328976631,True,False,0.06086566671729088,True,False,0.04345385357737541,1.24156607032532,0.445056191630471,0.19074675324675325,0.05681818181818182
2220,Nufip2,True,False,0.9637563228607178,,,,True,False,0.0902223140001297,True,False,0.12606997787952423,,,,True,False,0.07754051685333252,,,,True,False,0.12398996204137802,,,,True,False,0.11816337704658508,,,,4.33546551453285,3.6388115272601,0.04112554112554112,0.22646103896103897
2221,Numa1,,,,,,,,,,,,,,,,True,False,0.07579626888036728,,,,True,False,0.04323914647102356,,,,,,,,,,10.9867870221089,1.70377701444241,0.2913961038961039,0.07386363636363637
2222,Numb,,,,,,,,,,True,False,0.5654987096786499,,,,,,,,,,,,,,,,,,,,,,105705.784293512,3.24126171039295,0.05627705627705628,0.3996212121212121
2223,Numbl,True,True,0.0695648267865181,,,,,,,,,,True,True,0.01634851284325123,True,True,0.01846138760447502,True,True,0.014730921015143394,True,False,0.10324577242136002,True,True,0.017904086038470268,,,,True,True,0.02826854959130287,0.559329614382327,0.244819179914471,0.17857142857142858,0.026785714285714288
2224,Nup214,,,,,,,,,,,,,,,,,,,True,False,0.04560477286577225,,,,,,,,,,,,,1.97860798472902,1.54428387013635,0.12121212121212123,0.079004329004329
2225,Nup50,,,,,,,True,False,0.038267552852630615,,,,True,False,0.03461587429046631,True,False,0.03167765215039253,,,,,,,,,,,,,,,,4.67703611891127,2.97019658085387,0.23593073593073594,0.02813852813852814
2226,Nup88,,,,True,False,0.03210663050413132,,,,,,,,,,,,,True,False,0.046993814408779144,True,False,0.0375085212290287,,,,True,False,0.023606276139616966,,,,6.70707914767796,2.88153754258383,0.26082251082251084,0.04383116883116883
2227,Nupr1,True,False,1.0591518878936768,,,,,,,,,,,,,,,,True,False,0.2681325376033783,,,,True,False,0.3027505576610565,,,,,,,0.905447219256784,0.197861996668295,0.3958333333333333,0.009469696969696972
2228,Nupr1l,True,False,0.048806387931108475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62328223296081,3.55675795723311,0.04004329004329005,0.040313852813852816
2229,Nusap1,True,True,0.20613312721252441,True,True,0.03245861455798149,True,True,0.0347190760076046,True,True,0.03818260878324509,True,True,0.03026418201625347,True,True,0.03586985915899277,True,True,0.0373007208108902,True,True,0.03868258744478226,True,True,0.038790326565504074,True,True,0.036151424050331116,True,True,0.033862777054309845,0.0454112837059317,0.0483422838511948,0.07819264069264069,0.043290043290043295
2230,Nvl,,,,,,,,,,,,,True,False,0.0291501022875309,,,,,,,,,,,,,,,,,,,2.61350153153806,0.893521304699751,0.108495670995671,0.060064935064935064
2231,Nxf1,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.2071273922920227,True,False,0.12690512835979462,,,,3.64506278536078,14020.3898502527,0.6339285714285714,0.040313852813852816
2232,Nxph1,True,True,0.017880616709589958,True,True,0.005247021559625864,True,True,0.0037277541123330593,True,True,0.004615550860762596,True,True,0.004479990340769291,True,True,0.01071238424628973,True,True,0.0041327704675495625,True,True,0.005133665632456541,True,True,0.003377785673364997,True,True,0.005438364110887051,True,True,0.00424860930070281,0.0754156869075762,0.0669358735058181,0.05519480519480519,0.1350108225108225
2233,Oat,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.031154368072748184,,,,1.0548334339969,0.298085790708306,0.24972943722943722,0.01948051948051948
2234,Ociad2,True,True,0.32029989361763,True,True,0.10653321444988251,True,True,0.12062697857618332,True,True,0.12944287061691284,True,True,0.09737721085548401,True,True,0.10400590300559998,True,True,0.097608283162117,,,,True,True,0.10253440588712692,True,True,0.08069351315498352,True,False,0.6913183331489563,0.491552508107314,1.57540222931118,0.3400974025974026,0.01812770562770563
2235,Ocln,True,False,0.06850546598434448,True,False,0.02961280196905136,True,False,0.03549167513847351,True,False,0.0300559364259243,True,False,0.052322931587696075,True,False,0.06273383647203445,True,False,0.028558623045682907,True,False,0.05353053659200668,True,False,0.044677022844552994,True,False,0.03577618673443794,True,False,0.043373338878154755,0.875824916404344,1.8753744706356,0.18262987012987014,0.0762987012987013
2236,Ocrl,True,True,0.0318434052169323,True,True,0.009638902731239796,True,True,0.009616000577807426,True,True,0.009026235900819302,True,True,0.010053341276943684,True,True,0.008715247735381126,True,True,0.008991850540041924,True,True,0.008571876212954521,True,True,0.00941462256014347,True,True,0.008444664999842644,True,True,0.008869956247508526,0.635914162091611,0.747585038735359,0.19534632034632035,0.329004329004329
2237,Odf2,,,,,,,,,,True,False,0.29130151867866516,,,,,,,,,,True,False,0.24882376194000244,,,,True,False,0.4132762849330902,,,,3.25628983853211,1.20114445291285,0.10741341991341992,0.27326839826839827
2238,Ogdh,,,,,,,,,,,,,,,,,,,True,False,0.09767592698335648,,,,,,,,,,,,,7.10611974350675,3.16651158824963,0.29004329004329005,0.21753246753246752
2239,Olfm1,True,True,0.4492824673652649,True,False,0.37043872475624084,,,,True,False,0.37096771597862244,,,,,,,,,,,,,,,,True,True,0.09968558698892593,,,,0.217230167745297,inf,0.18641774891774893,0.006764069264069264
2240,Orai2,True,True,0.005157233215868473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.754687942948798,0.294744113106023,0.053571428571428575,0.04788961038961039
2241,Orc2,,,,,,,,,,,,,,,,,,,True,False,0.047901954501867294,,,,,,,,,,,,,1.73465690615801,0.636060039368985,0.12283549783549784,0.09604978354978355
2242,Orc4,,,,,,,True,False,0.03960594907402992,,,,,,,True,False,0.02931632287800312,,,,,,,,,,,,,,,,17.1916398962291,inf,0.24756493506493504,0.04383116883116883
2243,Orc6,,,,True,False,0.08669701218605042,True,False,0.11964073777198792,True,False,0.09435396641492844,True,False,0.07525443285703659,True,False,0.10390123724937439,True,False,0.10314203798770905,True,False,0.10609660297632217,True,False,0.10565470904111862,True,False,0.09047850966453552,True,False,0.0918293446302414,1.30823683183741,0.716279725541941,0.4366883116883117,0.06980519480519481
2244,Ormdl2,,,,,,,,,,,,,,,,,,,True,False,0.11399580538272858,,,,,,,True,False,0.08807463198900223,,,,2.78536290856245,3.9982224241143,0.5240800865800865,0.06358225108225109
2245,Os9,,,,True,False,0.0906083732843399,True,False,0.14700882136821747,,,,True,False,0.10784218460321426,True,False,0.08709517866373062,True,False,0.10916168987751007,True,False,0.14039190113544464,,,,True,False,0.0894431546330452,True,False,0.10429040342569351,4.92319219934814,1.60951615203129,0.4872835497835498,0.07305194805194806
2246,Osbpl1a,,,,,,,,,,,,,,,,,,,True,False,0.049998749047517776,,,,,,,,,,,,,2.41755289613534,0.423865955000189,0.14745670995670995,0.05330086580086581
